,AAPL,QQQ,AMZN,MSFT,INTC,MARA
32,0.001984790000000,0.001639980000000,0.002205410000000,0.000168030000000,0.000067680670000,-0.013362610000000
33,0.000183480000000,0.001647230000000,0.000534140000000,0.000369550000000,0.002057280000000,0.058593580000000
34,0.001317390000000,0.001528750000000,0.001687670000000,0.002239670000000,0.003284620000000,-0.009785160000000
35,0.001199050000000,0.002657580000000,0.001607590000000,0.001487640000000,0.007579700000000,-0.017630240000000
36,0.001935970000000,0.002586070000000,0.002449850000000,0.002177400000000,0.001419550000000,-0.021402440000000
37,0.000862020000000,0.002325850000000,0.001023920000000,0.002394600000000,0.001433610000000,-0.012614010000000
38,0.001367760000000,0.001815640000000,0.002523500000000,0.000116470000000,0.001870440000000,-0.009072150000000
39,0.002149900000000,0.002790340000000,0.001572290000000,0.002594820000000,0.001195930000000,-0.021046550000000
40,-0.000330700000000,0.001137960000000,0.000159100000000,0.000457460000000,0.001795430000000,-0.028107800000000
41,0.002148620000000,0.001890850000000,0.000406240000000,0.001335090000000,-0.000018724524000,-0.009148210000000
42,0.002136050000000,0.002155740000000,0.002408650000000,0.001103360000000,0.002506840000000,-0.011067040000000
43,-0.000020627398000,-0.002312600000000,0.002342590000000,0.006188510000000,0.004369000000000,-0.003664030000000
44,0.000924890000000,0.001994570000000,0.001567070000000,0.001561800000000,0.002431050000000,-0.010175410000000
45,0.002258360000000,0.003023640000000,0.001427420000000,0.001415150000000,0.002121860000000,0.111612000000000
46,0.000440080000000,0.004299570000000,0.001386100000000,-0.001574350000000,-0.000749540000000,-0.105588290000000
47,0.002188570000000,0.001266480000000,0.003359950000000,0.001575280000000,0.001596600000000,-0.009720280000000
48,0.001626130000000,0.002467510000000,-0.000367790000000,-0.000858480000000,0.002442680000000,-0.039521900000000
49,0.001020700000000,0.000977070000000,0.003058230000000,0.001950410000000,-0.002057280000000,0.012073250000000
50,0.002173900000000,0.003057420000000,0.001489500000000,0.000859740000000,0.002751660000000,-0.003163000000000
51,0.001035430000000,0.002294010000000,0.002832420000000,0.001177080000000,0.001825180000000,-0.042468020000000
52,0.002265180000000,-0.002359430000000,-0.000940800000000,-0.002565030000000,0.003155010000000,0.019397520000000
53,0.001472970000000,0.000734200000000,0.002050860000000,0.000138280000000,0.000495870000000,-0.011819110000000
54,0.000608220000000,0.001385890000000,0.001367280000000,0.000368590000000,0.001568500000000,-0.034635450000000
55,-0.000530540000000,0.002303490000000,0.002333060000000,0.003411620000000,-0.005416890000000,0.034677990000000
56,0.000730310000000,0.002260310000000,0.003455590000000,0.002391040000000,0.001502980000000,-0.008382180000000
57,-0.000260730000000,0.002692860000000,0.001426780000000,0.002026540000000,-0.000978490000000,-0.008324130000000
58,-0.001189780000000,0.003537520000000,0.001381520000000,0.007130290000000,-0.001837280000000,0.003357790000000
59,-0.000224770000000,0.003083250000000,0.001655930000000,0.002815780000000,0.002093710000000,-0.010709600000000
60,0.001568640000000,0.001578990000000,0.000189200000000,0.000184730000000,-0.001790760000000,-0.009927970000000
61,-0.002973960000000,-0.001378380000000,-0.004736760000000,0.006376370000000,-0.007857730000000,0.010690310000000
62,0.001797450000000,0.002557460000000,-0.001481380000000,-0.002358540000000,0.004709300000000,-0.047604730000000
63,0.000947750000000,0.001786020000000,0.002080560000000,0.001408210000000,0.001172550000000,-0.009722060000000
64,-0.001271710000000,0.003178270000000,-0.006666770000000,-0.001804260000000,-0.001782280000000,-0.072732010000000
65,0.003346730000000,-0.004042480000000,0.003312840000000,-0.004149360000000,0.003281330000000,0.009232920000000
66,0.001645690000000,0.008016410000000,-0.005366680000000,-0.003099760000000,-0.009745870000000,-0.074179370000000
67,0.000391800000000,0.001193040000000,0.001906200000000,0.000727070000000,0.001284180000000,-0.009843630000000
68,-0.000300960000000,0.001151570000000,0.002815920000000,0.001178980000000,0.001606240000000,-0.010873800000000
69,-0.001886590000000,-0.000365570000000,0.003149820000000,0.000166930000000,0.000300830000000,0.001280280000000
70,0.001626040000000,0.000839700000000,0.001875600000000,0.001586320000000,0.002100100000000,-0.010133810000000
71,0.000132240000000,0.001566420000000,0.001657980000000,0.002441110000000,0.000562000000000,-0.020574370000000
72,0.001623560000000,0.001483580000000,0.003583560000000,0.001443390000000,0.001164680000000,-0.009861270000000
73,0.001197060000000,0.001383200000000,0.002032830000000,-0.000487840000000,0.002921640000000,-0.010187010000000
74,0.005766530000000,-0.002558930000000,0.003600960000000,0.002343750000000,0.002767590000000,0.070928670000000
75,0.000483940000000,0.003789110000000,0.002342170000000,0.001057400000000,0.000521070000000,-0.011322120000000
76,0.001517340000000,0.004133930000000,0.000347810000000,0.001193050000000,0.000288320000000,0.027444620000000
77,0.001229320000000,0.001795990000000,-0.000393960000000,0.002614140000000,-0.000260870000000,-0.000061619096000
78,-0.000082448736000,0.002512390000000,0.003398210000000,0.001999970000000,0.002773880000000,-0.010660060000000
79,0.001214630000000,0.002820960000000,0.001359000000000,0.000856240000000,0.001290520000000,-0.009077020000000
80,0.001313460000000,0.001184720000000,0.002039880000000,0.002194930000000,0.000841860000000,-0.009875440000000
81,0.000814940000000,0.000925030000000,0.003548790000000,0.001077960000000,0.001663490000000,-0.009811160000000
82,0.002206700000000,0.000627660000000,0.003197780000000,-0.000083351400000,0.001411510000000,-0.011600870000000
83,-0.000226350000000,0.000252310000000,0.001674680000000,0.001707470000000,0.000770520000000,-0.011853950000000
84,0.001720750000000,0.001064890000000,0.003601000000000,0.002905700000000,0.001286620000000,-0.009127200000000
85,0.000509520000000,0.004166760000000,0.002337350000000,0.002320710000000,0.001437080000000,0.022068870000000
86,0.001353180000000,0.002684210000000,0.002378050000000,0.001298750000000,-0.000115050000000,-0.004719690000000
87,0.005172170000000,-0.000117500000000,0.005722000000000,0.006573160000000,-0.003598120000000,-0.000533160000000
88,-0.005002020000000,0.002181040000000,-0.002706670000000,0.003120090000000,0.002156250000000,-0.025210560000000
89,0.013136810000000,0.004348540000000,0.002455730000000,0.008472280000000,0.000242910000000,0.048523980000000
90,0.000454950000000,0.002616880000000,0.000404890000000,0.001037490000000,0.001063070000000,-0.011163390000000
91,0.001055180000000,0.001905330000000,0.000686130000000,0.004099580000000,0.001015190000000,-0.007999230000000
92,0.001970410000000,-0.000857780000000,-0.002742610000000,-0.003317930000000,0.004182380000000,-0.014795800000000
93,0.001411670000000,0.000370100000000,0.000794630000000,0.002023780000000,0.001326060000000,-0.008875300000000
94,-0.000579170000000,0.000876520000000,0.002433840000000,0.001244900000000,0.002521010000000,-0.010688110000000
95,0.000629030000000,0.001656170000000,0.001609730000000,0.000212440000000,-0.000405190000000,-0.009366970000000
96,0.001375170000000,0.002385620000000,0.001181380000000,0.000867500000000,0.001191260000000,-0.009042820000000
97,0.000166010000000,-0.007374390000000,-0.006132980000000,-0.001399510000000,0.000706390000000,-0.019111200000000
98,0.001425520000000,0.002414920000000,0.001502330000000,0.002472200000000,0.000001923705000,-0.009707730000000
99,0.007624250000000,-0.001314360000000,0.005345370000000,-0.001959120000000,-0.005511810000000,0.006107020000000
100,-0.003707310000000,0.004160330000000,-0.000120320000000,-0.000006988644600,0.005006060000000,0.040956210000000
101,0.002126570000000,0.002257190000000,0.002619050000000,0.001936500000000,0.004621070000000,-0.005427460000000
102,0.005988080000000,0.003494670000000,0.007246910000000,0.002813850000000,0.001159190000000,0.019978830000000
103,0.001321480000000,0.003179510000000,0.001070400000000,0.002877150000000,0.001782210000000,-0.009209700000000
104,-0.005204080000000,0.000433000000000,0.004156100000000,0.001984190000000,-0.003691970000000,-0.009900050000000
105,0.002287560000000,0.002634620000000,0.003392860000000,0.001809980000000,0.002357910000000,-0.008433140000000
106,0.002547470000000,0.001434390000000,0.001208480000000,0.001976300000000,-0.000143440000000,-0.008828230000000
107,-0.004225840000000,-0.000096766045000,0.004533580000000,-0.001284680000000,-0.007053240000000,-0.062565200000000
108,0.007357670000000,0.000667890000000,0.002545480000000,-0.001525180000000,0.004846910000000,-0.060367360000000
109,-0.000376690000000,-0.000276820000000,0.001959950000000,0.002682390000000,0.003264000000000,-0.007035170000000
110,0.002028620000000,0.002279200000000,0.001846340000000,0.003659680000000,0.002336690000000,-0.008500720000000
111,-0.000076679180000,0.000674390000000,0.003963700000000,0.000827270000000,0.000295990000000,0.000448190000000
112,-0.002898230000000,0.002385920000000,-0.001391300000000,-0.001765290000000,-0.000076979400000,-0.030985860000000
113,-0.005584970000000,-0.006226670000000,-0.001801020000000,-0.003725390000000,-0.004861850000000,-0.022890720000000
114,0.000389380000000,0.001979630000000,0.001372550000000,0.000940070000000,0.001819310000000,-0.007441700000000
115,0.007294530000000,-0.001309250000000,-0.002284500000000,0.002076850000000,0.001187220000000,-0.008826680000000
116,0.003265940000000,0.000093403505000,-0.000702620000000,0.003511870000000,0.001533900000000,-0.007957060000000
