,AAPL,QQQ,AMZN,MSFT,INTC,MARA
29,-0.005350870000000,-0.000273920000000,0.001647100000000,-0.001308970000000,0.001336630000000,-0.034321050000000
30,0.000376780000000,0.000376780000000,0.000376780000000,0.000376780000000,0.000376780000000,-0.058027970000000
31,0.001249210000000,0.001249210000000,0.001249210000000,0.001249210000000,0.001249210000000,0.001249210000000
32,0.001305790000000,0.001305790000000,0.001305790000000,0.001305790000000,0.001305790000000,0.001305790000000
33,0.000535440000000,0.000535440000000,0.000535440000000,0.000535440000000,0.000535440000000,0.086056550000000
34,-0.000794100000000,-0.000794100000000,-0.000794100000000,-0.000794100000000,-0.000794100000000,-0.000794100000000
35,-0.000953040000000,-0.000037744640000,0.000128260000000,-0.000750120000000,0.000893880000000,-0.014584790000000
36,-0.000950420000000,-0.000950420000000,-0.000950420000000,-0.000950420000000,-0.000950420000000,-0.012675400000000
37,0.000505210000000,0.000505210000000,0.000505210000000,0.000505210000000,0.000505210000000,0.000505210000000
38,-0.000447610000000,-0.000447610000000,-0.000447610000000,-0.000447610000000,-0.000447610000000,-0.000447610000000
39,0.000346820000000,0.000346820000000,0.000346820000000,0.000346820000000,0.000346820000000,-0.003955320000000
40,0.000439950000000,0.000439950000000,0.000439950000000,0.000439950000000,0.000439950000000,-0.014781030000000
41,0.002838930000000,0.002838930000000,0.002838930000000,0.002838930000000,0.002838930000000,0.002838930000000
42,0.000085705130000,0.000085705130000,0.000085705130000,0.000085705130000,0.000085705130000,-0.019091570000000
43,0.004527230000000,0.003773020000000,0.008399480000000,0.008082770000000,0.001665250000000,-0.013142060000000
44,0.001788450000000,0.001788450000000,0.001788450000000,0.001788450000000,0.001788450000000,0.001788450000000
45,0.000904700000000,0.000904700000000,0.000904700000000,0.000904700000000,0.000904700000000,0.100546460000000
46,0.002487650000000,0.007895650000000,0.007106240000000,0.004565860000000,0.004950890000000,-0.098202860000000
47,-0.000774610000000,-0.000774610000000,-0.000774610000000,-0.000774610000000,-0.000774610000000,-0.000774610000000
48,0.001494340000000,0.001494340000000,0.001494340000000,0.001494340000000,0.001494340000000,-0.026455030000000
49,-0.000487860000000,0.000422930000000,0.002460300000000,0.001740600000000,-0.002735010000000,0.022187560000000
50,0.003060170000000,0.001272920000000,0.002347240000000,-0.001895300000000,0.009104450000000,-0.004811190000000
51,0.000368830000000,0.000368830000000,0.000368830000000,0.000368830000000,0.000368830000000,-0.024118930000000
52,-0.000482320000000,-0.004664960000000,-0.000909950000000,-0.003423620000000,0.002594650000000,0.024888020000000
53,0.003829440000000,0.003829440000000,0.003829440000000,0.003829440000000,0.003829440000000,0.003829440000000
54,0.002033810000000,0.002033810000000,0.002033810000000,0.002033810000000,0.002033810000000,-0.024952960000000
55,0.001676770000000,0.006063840000000,0.003148330000000,0.004012770000000,-0.002299940000000,0.042469290000000
56,0.000905120000000,0.000905120000000,0.000905120000000,0.000905120000000,0.000905120000000,0.000905120000000
57,0.000780040000000,0.000780040000000,0.000780040000000,0.000780040000000,0.000780040000000,-0.001207090000000
58,0.012777960000000,0.009729960000000,0.005920660000000,0.008832670000000,0.003955190000000,0.010928640000000
59,0.001619340000000,0.001619340000000,0.001619340000000,0.001619340000000,0.001619340000000,0.001619340000000
60,0.002197730000000,0.002197730000000,0.002197730000000,0.002197730000000,0.002197730000000,0.002197730000000
61,0.000183850000000,-0.000922190000000,-0.002081540000000,0.007686320000000,-0.006767690000000,0.023813580000000
62,-0.000623260000000,0.000446120000000,-0.001834250000000,-0.003681820000000,0.003701620000000,-0.052390350000000
63,0.001713790000000,0.001713790000000,0.001713790000000,0.001713790000000,0.001713790000000,0.001713790000000
64,0.003978860000000,0.006201980000000,0.000536720000000,0.005721920000000,0.005179230000000,-0.067763820000000
65,0.004790220000000,-0.001934430000000,0.001720590000000,0.000731150000000,0.005065320000000,0.022783510000000
66,-0.005059870000000,-0.001617300000000,-0.004048480000000,-0.002346230000000,-0.010191320000000,-0.060345250000000
67,0.001706340000000,0.001706340000000,0.001706340000000,0.001706340000000,0.001706340000000,0.001706340000000
68,0.000717190000000,0.000717190000000,0.000717190000000,0.000717190000000,0.000717190000000,0.000717190000000
69,-0.005479980000000,-0.004174980000000,-0.000468790000000,-0.003440480000000,-0.007625930000000,0.005072540000000
70,-0.000926490000000,-0.000926490000000,-0.000926490000000,-0.000926490000000,-0.000926490000000,-0.000926490000000
71,0.001167120000000,0.001167120000000,0.001167120000000,0.001167120000000,0.001167120000000,-0.006378260000000
72,0.000067209710000,0.000067209710000,0.000067209710000,0.000067209710000,0.000067209710000,0.000067209710000
73,-0.000040568630000,-0.000040568630000,-0.000040568630000,-0.000040568630000,-0.000040568630000,-0.000040568630000
74,0.012669600000000,0.010028140000000,0.005101010000000,0.009024720000000,0.009988240000000,0.089538280000000
75,-0.000200240000000,-0.000200240000000,-0.000200240000000,-0.000200240000000,-0.000200240000000,-0.000200240000000
76,-0.000455190000000,-0.000464380000000,-0.000190320000000,0.000420620000000,-0.002721040000000,0.036826030000000
77,0.001979210000000,0.001979210000000,0.001979210000000,0.001979210000000,0.001979210000000,0.015866710000000
78,0.003010290000000,0.003010290000000,0.003010290000000,0.003010290000000,0.003010290000000,0.003010290000000
79,0.000666600000000,0.000666600000000,0.000666600000000,0.000666600000000,0.000666600000000,0.000666600000000
80,0.000715080000000,0.000715080000000,0.000715080000000,0.000715080000000,0.000715080000000,0.000715080000000
81,0.000283160000000,0.000283160000000,0.000283160000000,0.000283160000000,0.000283160000000,0.000283160000000
82,0.000023724628000,0.000023724628000,0.000023724628000,0.000023724628000,0.000023724628000,0.000023724628000
83,-0.000399130000000,-0.000399130000000,-0.000399130000000,-0.000399130000000,-0.000399130000000,-0.000399130000000
84,0.000648770000000,0.000648770000000,0.000648770000000,0.000648770000000,0.000648770000000,0.000648770000000
85,0.001006470000000,0.002398630000000,0.003353660000000,0.001508660000000,0.002367730000000,0.014356410000000
86,0.001279230000000,0.001279230000000,0.001279230000000,0.001279230000000,0.001279230000000,0.001046240000000
87,0.006908480000000,0.003443010000000,0.012249560000000,0.009476540000000,0.002755520000000,0.003816060000000
88,0.000355730000000,0.005477810000000,0.000308880000000,0.004098590000000,0.004444960000000,-0.015670900000000
89,0.018542110000000,0.014390440000000,0.008684200000000,0.011909080000000,0.004639830000000,0.061447810000000
90,0.001169540000000,0.001169540000000,0.001169540000000,0.001169540000000,0.001169540000000,0.001169540000000
91,0.002976730000000,0.002976730000000,0.002976730000000,0.002976730000000,0.002976730000000,0.002976730000000
92,0.000665070000000,0.000695520000000,-0.002642450000000,-0.003119690000000,0.004673480000000,-0.005628660000000
93,-0.001812120000000,-0.001812120000000,-0.001812120000000,-0.001812120000000,-0.001812120000000,-0.001812120000000
94,0.002008450000000,0.002008450000000,0.002008450000000,0.002008450000000,0.002008450000000,0.002008450000000
95,0.000949310000000,0.000949310000000,0.000949310000000,0.000949310000000,0.000949310000000,0.000949310000000
96,-0.000157050000000,-0.000157050000000,-0.000157050000000,-0.000157050000000,-0.000157050000000,-0.000157050000000
97,0.005651200000000,0.000437460000000,-0.000848560000000,0.005653580000000,0.001669830000000,-0.016801550000000
98,0.001100300000000,0.001100300000000,0.001100300000000,0.001100300000000,0.001100300000000,0.001100300000000
99,0.002486910000000,-0.003994240000000,0.001409710000000,-0.004747000000000,-0.009357160000000,0.018605980000000
100,-0.000943050000000,0.002590450000000,0.001119450000000,-0.000290780000000,0.002303540000000,0.039808090000000
101,0.000372020000000,0.000259260000000,-0.000268300000000,0.001554060000000,0.002245200000000,-0.001035430000000
102,0.002509130000000,0.000512080000000,0.001891570000000,0.000828040000000,0.000717180000000,0.037607540000000
103,0.001240340000000,0.001240340000000,0.001240340000000,0.001240340000000,0.001240340000000,0.001240340000000
104,-0.000273870000000,0.001296290000000,0.002956540000000,0.003809650000000,0.001262690000000,0.003756980000000
105,0.001751900000000,0.001751900000000,0.001751900000000,0.001751900000000,0.001751900000000,0.001751900000000
106,0.000156000000000,0.000156000000000,0.000156000000000,0.000156000000000,0.000156000000000,0.000156000000000
107,0.000339920000000,0.000053784344000,0.006293250000000,-0.001097760000000,-0.004706020000000,-0.055949940000000
108,0.008451010000000,0.003622420000000,0.006323570000000,0.005798890000000,0.003099910000000,-0.041458180000000
109,0.001242000000000,0.001242000000000,0.001242000000000,0.001242000000000,0.001242000000000,0.001242000000000
110,0.003194280000000,0.003194280000000,0.003194280000000,0.003194280000000,0.003194280000000,0.003194280000000
111,0.001566140000000,0.001566140000000,0.001566140000000,0.001566140000000,0.001566140000000,0.010226710000000
112,-0.006925420000000,-0.002410080000000,-0.002736150000000,-0.004224410000000,-0.004830090000000,-0.030470560000000
113,-0.000383890000000,0.000613050000000,-0.001104700000000,0.002573430000000,0.000348480000000,-0.019146340000000
114,0.000979130000000,0.000979130000000,0.000979130000000,0.000979130000000,0.000979130000000,0.000979130000000
115,0.003213370000000,-0.000066109000000,0.001614920000000,0.002707920000000,0.004963450000000,-0.007861320000000
116,-0.000011435710000,-0.000356660000000,-0.001342870000000,-0.000487450000000,-0.000907650000000,0.005856690000000
