date,label
2019-11-14,-0.00691934721142573
2019-11-15,0.011879192527592508
2019-11-18,0.005042234762432374
2019-11-19,-0.0030327379193688664
2019-11-20,-0.011641353244801422
2019-11-21,-0.004483338488951993
2019-11-22,-0.0008780687992729908
2019-11-25,0.01753382735088649
2019-11-26,-0.007808682702436287
2019-11-27,0.013432411559945567
2019-11-29,-0.0022030389069261913
2019-12-02,-0.011562047830323774
2019-12-03,-0.017830158370615634
2019-12-04,0.008826336643145138
2019-12-05,0.014670975130774533
2019-12-06,0.01931634533116644
2019-12-09,-0.01400014484911094
2019-12-10,0.005844356755224878
2019-12-11,0.008529358508053475
2019-12-12,0.0025485293613694004
2019-12-13,0.013592959796645099
2019-12-16,0.01711810324931262
2019-12-17,0.001965220845286275
2019-12-18,-0.002389456707793669
2019-12-19,0.0010009394482877187
2019-12-20,-0.0020712148257323593
2019-12-23,0.016318386928522166
2019-12-24,0.0009506477278129477
2019-12-26,0.019840428116091324
2019-12-27,-0.0003797166448274991
2019-12-30,0.0059352332405400166
2019-12-31,0.0073066383436086735
2020-01-02,0.022816166199614463
2020-01-03,-0.009722014951798474
2020-01-06,0.007968330237803078
2020-01-07,-0.004703039042586399
2020-01-08,0.016086222965054908
2020-01-09,0.021240814468973523
2020-01-10,0.00226073558184936
2020-01-13,0.021364421980686332
2020-01-14,-0.013503303976111658
2020-01-15,-0.004285510767754963
2020-01-16,0.01252640341195499
2020-01-17,0.011070932709358772
2020-01-21,-0.006776784047616502
2020-01-22,0.003569507779717762
2020-01-23,0.004815804291520065
2020-01-24,-0.002881853007438595
2020-01-27,-0.029405324431486024
2020-01-28,0.028289412371839573
2020-01-29,0.020932246603402982
2020-01-30,-0.0014490669504858555
2020-01-31,-0.044338824445862235
2020-02-03,-0.0027461650848396024
2020-02-04,0.03301366646522075
2020-02-05,0.008154274649420534
2020-02-06,0.011696949557923997
2020-02-07,-0.01359261953793911
2020-02-10,0.004749531043390043
2020-02-11,-0.006033377252784744
2020-02-12,0.02374778468387828
2020-02-13,-0.007121105411966755
2020-02-14,0.0002463209010383771
2020-02-18,-0.01831051845446996
2020-02-19,0.01448278867337649
2020-02-20,-0.010258949794028416
2020-02-21,-0.022635063998466043
2020-02-24,-0.04750038264611922
2020-02-25,-0.03387225099699798
2020-02-26,0.015863768808460632
2020-02-27,-0.06536827776728649
2020-02-28,-0.0005849043408177046
2020-03-02,0.09310068222524226
2020-03-03,-0.03175937730513223
2020-03-04,0.04638462403563781
2020-03-05,-0.03243691155050887
2020-03-06,-0.013280070403156152
2020-03-09,-0.07909227474615577
2020-03-10,0.0720217868296904
2020-03-11,-0.0347304869034637
2020-03-12,-0.09875473837323878
2020-03-13,0.11980825713198806
2020-03-16,-0.1286470403859773
2020-03-17,0.04397012680035073
2020-03-18,-0.024479921692856843
2020-03-19,-0.007662040371864909
2020-03-20,-0.06348553121401002
2020-03-23,-0.021244152602436506
2020-03-24,0.10032541514040516
2020-03-25,-0.0055087870335346345
2020-03-26,0.05262305459140948
2020-03-27,-0.041402295231359854
2020-03-30,0.02853788627946474
2020-03-31,-0.0020407008047540476
2020-04-01,-0.05261698007167215
2020-04-02,0.016686584535219096
2020-04-03,-0.014371372446575048
2020-04-06,0.08723735858652004
2020-04-07,-0.011582102255783933
2020-04-08,0.025594461766505594
2020-04-09,0.007216073847841065
2020-04-13,0.019627610857029243
2020-04-14,0.050503079184281985
2020-04-15,-0.009127246616615792
2020-04-16,0.007945819602744653
2020-04-17,-0.01356876497935311
2020-04-20,-0.020756543138988448
2020-04-21,-0.030910498061944236
2020-04-22,0.028803600149204023
2020-04-23,-0.003875399965291626
2020-04-24,0.028869505086850378
2020-04-27,0.0007068767675995069
2020-04-28,-0.016209320576544783
2020-04-29,0.03284503682481499
2020-04-30,0.021096186820302343
2020-05-01,-0.016099236422278396
2020-05-04,0.014148795022483895
2020-05-05,0.015008848265233299
2020-05-06,0.010317146070873973
2020-05-07,0.010344982798428992
2020-05-08,0.023801700924274583
2020-05-11,0.01573529862621359
2020-05-12,-0.011428179741021394
2020-05-13,-0.012074120846396919
2020-05-14,0.006143393842768408
2020-05-15,-0.005912169694043956
2020-05-18,0.02356126801844427
2020-05-19,-0.005778489264770759
2020-05-20,0.019448151192484664
2020-05-21,-0.007455492158753074
2020-05-22,0.006438464951781908
2020-05-26,-0.006773535764509342
2020-05-27,0.004356976740582885
2020-05-28,0.0004401421606150535
2020-05-29,-0.0009740546985634868
2020-06-01,0.012297866498966359
2020-06-02,0.004629398447890232
2020-06-03,0.005505130017386284
2020-06-04,-0.008612193558934722
2020-06-05,0.02848106445272358
2020-06-08,0.005912353536203119
2020-06-09,0.03157802080716743
2020-06-10,0.02572757071747267
2020-06-11,-0.04801040682859026
2020-06-12,0.008633474663325424
2020-06-15,0.01236712089424219
2020-06-16,0.026502313590426763
2020-06-17,-0.0013917338882148966
2020-06-18,0.00039822981829717996
2020-06-19,-0.005714612094129712
2020-06-22,0.026163758223040068
2020-06-23,0.021344741080084217
2020-06-24,-0.01765197672734309
2020-06-25,0.01327556654155515
2020-06-26,-0.030725837820915314
2020-06-29,0.02304674293665898
2020-06-30,0.008347530173672624
2020-07-01,-0.0018913852513652296
2020-07-02,0.0
2020-07-06,0.026750184813424394
2020-07-07,-0.0031029629596205366
2020-07-08,0.0232901794748539
2020-07-09,0.004300405591814105
2020-07-10,0.0017491684583037514
2020-07-13,-0.0046132172763864165
2020-07-14,0.016548474748433684
2020-07-15,0.006877318721045578
2020-07-16,-0.012304929692617206
